2025-02-17 14:42:07,132 INFO  Logger.cs: 70 - 
2025-02-17 15:00:04,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1.STEP-1
2025-02-17 15:00:04,637 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link0.step-1
2025-02-17 15:00:04,637 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link0.step-1
2025-02-17 15:00:04,638 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link0.step-1
2025-02-17 15:00:04,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link7.STEP-2
2025-02-17 15:00:04,638 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link7.STEP-2
2025-02-17 15:00:04,638 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link7.STEP-2
2025-02-17 15:00:04,639 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link3.STEP-1
2025-02-17 15:00:04,639 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link3.STEP-1
2025-02-17 15:00:04,639 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link3.STEP-1
2025-02-17 15:00:04,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link4.STEP-1
2025-02-17 15:00:04,640 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link4.STEP-1
2025-02-17 15:00:04,640 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link4.STEP-1
2025-02-17 15:00:04,640 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LInk2.STEP-1
2025-02-17 15:00:04,641 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LInk2.STEP-1
2025-02-17 15:00:04,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LInk2.STEP-1
2025-02-17 15:00:04,641 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link6.STEP-3
2025-02-17 15:00:04,641 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link6.STEP-3
2025-02-17 15:00:04,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link6.STEP-3
2025-02-17 15:00:04,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robotiq_2F-140.STEP-1
2025-02-17 15:00:04,642 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Robotiq_2F-140.STEP-1
2025-02-17 15:00:04,642 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Robotiq_2F-140.STEP-1
2025-02-17 15:00:04,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link5.STEP-2
2025-02-17 15:00:04,643 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link5.STEP-2
2025-02-17 15:00:04,643 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link5.STEP-2
2025-02-17 15:00:04,643 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from KinovaGen3_7dof.SLDASM
2025-02-17 15:00:04,643 INFO  ExportHelperExtension.cs: 1136 - Found 81 in KinovaGen3_7dof.SLDASM
2025-02-17 15:00:04,644 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in KinovaGen3_7dof.SLDASM
2025-02-17 15:00:04,644 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-17 15:00:04,644 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-02-17 15:00:04,644 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1.STEP-1
2025-02-17 15:00:04,775 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link1.STEP-1
2025-02-17 15:00:04,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1.STEP-1
2025-02-17 15:00:04,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link0.step-1
2025-02-17 15:00:04,777 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link0.step-1
2025-02-17 15:00:04,777 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link0.step-1
2025-02-17 15:00:04,777 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link7.STEP-2
2025-02-17 15:00:04,778 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link7.STEP-2
2025-02-17 15:00:04,778 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link7.STEP-2
2025-02-17 15:00:04,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link3.STEP-1
2025-02-17 15:00:04,779 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link3.STEP-1
2025-02-17 15:00:04,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link3.STEP-1
2025-02-17 15:00:04,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link4.STEP-1
2025-02-17 15:00:04,780 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link4.STEP-1
2025-02-17 15:00:04,780 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link4.STEP-1
2025-02-17 15:00:04,781 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LInk2.STEP-1
2025-02-17 15:00:04,781 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LInk2.STEP-1
2025-02-17 15:00:04,781 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LInk2.STEP-1
2025-02-17 15:00:04,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link6.STEP-3
2025-02-17 15:00:04,782 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link6.STEP-3
2025-02-17 15:00:04,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link6.STEP-3
2025-02-17 15:00:04,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robotiq_2F-140.STEP-1
2025-02-17 15:00:04,783 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Robotiq_2F-140.STEP-1
2025-02-17 15:00:04,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robotiq_2F-140.STEP-1
2025-02-17 15:00:04,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link5.STEP-2
2025-02-17 15:00:04,784 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link5.STEP-2
2025-02-17 15:00:04,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link5.STEP-2
2025-02-17 15:00:06,131 INFO  SwAddin.cs: 339 - Loading config tree
2025-02-17 15:00:06,133 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-02-17 15:00:06,137 INFO  SwAddin.cs: 344 - Showing property manager
2025-02-17 15:00:09,859 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:00:11,496 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:00:22,575 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:00:24,052 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:00:26,516 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:00:39,940 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:00:50,693 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:00:52,854 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:00:54,989 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:13,273 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:27,900 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:29,551 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:31,537 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:37,245 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:46,780 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:49,107 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:51,212 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:01:55,740 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:02:05,433 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:02:07,451 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:02:09,280 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:02:28,414 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:03:12,843 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:03:14,391 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:03:17,019 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:03:28,385 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:03:39,035 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:03:40,686 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:03:43,793 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:03:46,984 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:04:05,771 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:04:16,800 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:04:45,867 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:04:54,601 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:04:56,648 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:05:20,949 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-02-17 15:05:21,245 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2025-02-17 15:05:21,443 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link1 failed
2025-02-17 15:05:21,453 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2025-02-17 15:05:21,503 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2025-02-17 15:05:21,684 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2025-02-17 15:05:21,713 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2025-02-17 15:05:21,914 INFO  ExportHelperExtension.cs: 347 - Creating joint link4
2025-02-17 15:05:21,936 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link3 to child link4 failed
2025-02-17 15:05:22,138 INFO  ExportHelperExtension.cs: 347 - Creating joint link5
2025-02-17 15:05:22,162 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link4 to child link5 failed
2025-02-17 15:05:22,442 INFO  ExportHelperExtension.cs: 347 - Creating joint link6
2025-02-17 15:05:22,479 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link5 to child link6 failed
2025-02-17 15:05:22,752 INFO  ExportHelperExtension.cs: 347 - Creating joint link7
2025-02-17 15:05:22,794 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link6 to child link7 failed
2025-02-17 15:05:23,543 INFO  ExportHelperExtension.cs: 347 - Creating joint link_tool
2025-02-17 15:05:23,544 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link7 to child link_tool failed
2025-02-17 15:05:24,504 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from KinovaGen3_7dof.SLDASM
2025-02-17 15:05:24,518 INFO  ExportHelperExtension.cs: 1136 - Found 82 in KinovaGen3_7dof.SLDASM
2025-02-17 15:05:24,518 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in KinovaGen3_7dof.SLDASM
2025-02-17 15:05:24,518 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-17 15:05:24,518 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-02-17 15:05:24,519 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1.STEP-1
2025-02-17 15:05:24,519 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link1.STEP-1
2025-02-17 15:05:24,519 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1.STEP-1
2025-02-17 15:05:24,519 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link0.step-1
2025-02-17 15:05:24,519 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link0.step-1
2025-02-17 15:05:24,519 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link0.step-1
2025-02-17 15:05:24,520 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link7.STEP-2
2025-02-17 15:05:24,520 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link7.STEP-2
2025-02-17 15:05:24,520 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link7.STEP-2
2025-02-17 15:05:24,520 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link3.STEP-1
2025-02-17 15:05:24,520 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link3.STEP-1
2025-02-17 15:05:24,520 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link3.STEP-1
2025-02-17 15:05:24,520 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link4.STEP-1
2025-02-17 15:05:24,521 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link4.STEP-1
2025-02-17 15:05:24,521 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link4.STEP-1
2025-02-17 15:05:24,521 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LInk2.STEP-1
2025-02-17 15:05:24,521 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LInk2.STEP-1
2025-02-17 15:05:24,521 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LInk2.STEP-1
2025-02-17 15:05:24,521 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link6.STEP-3
2025-02-17 15:05:24,522 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link6.STEP-3
2025-02-17 15:05:24,522 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link6.STEP-3
2025-02-17 15:05:24,522 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robotiq_2F-140.STEP-1
2025-02-17 15:05:24,522 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Robotiq_2F-140.STEP-1
2025-02-17 15:05:24,522 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Robotiq_2F-140.STEP-1
2025-02-17 15:05:24,522 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link5.STEP-2
2025-02-17 15:05:24,523 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link5.STEP-2
2025-02-17 15:05:24,523 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link5.STEP-2
2025-02-17 15:05:24,523 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from KinovaGen3_7dof.SLDASM
2025-02-17 15:05:24,523 INFO  ExportHelperExtension.cs: 1136 - Found 82 in KinovaGen3_7dof.SLDASM
2025-02-17 15:05:24,523 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in KinovaGen3_7dof.SLDASM
2025-02-17 15:05:24,523 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-17 15:05:24,524 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-02-17 15:05:24,524 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1.STEP-1
2025-02-17 15:05:24,524 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link1.STEP-1
2025-02-17 15:05:24,524 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1.STEP-1
2025-02-17 15:05:24,524 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link0.step-1
2025-02-17 15:05:24,524 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Link0.step-1
2025-02-17 15:05:24,524 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link0.step-1
2025-02-17 15:05:24,525 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link7.STEP-2
2025-02-17 15:05:24,525 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Link7.STEP-2
2025-02-17 15:05:24,525 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link7.STEP-2
2025-02-17 15:05:24,525 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link3.STEP-1
2025-02-17 15:05:24,525 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link3.STEP-1
2025-02-17 15:05:24,525 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link3.STEP-1
2025-02-17 15:05:24,525 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link4.STEP-1
2025-02-17 15:05:24,526 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link4.STEP-1
2025-02-17 15:05:24,526 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link4.STEP-1
2025-02-17 15:05:24,526 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LInk2.STEP-1
2025-02-17 15:05:24,526 INFO  ExportHelperExtension.cs: 1136 - Found 25 in LInk2.STEP-1
2025-02-17 15:05:24,526 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LInk2.STEP-1
2025-02-17 15:05:24,526 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link6.STEP-3
2025-02-17 15:05:24,526 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link6.STEP-3
2025-02-17 15:05:24,527 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link6.STEP-3
2025-02-17 15:05:24,527 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robotiq_2F-140.STEP-1
2025-02-17 15:05:24,527 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Robotiq_2F-140.STEP-1
2025-02-17 15:05:24,527 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Robotiq_2F-140.STEP-1
2025-02-17 15:05:24,527 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link5.STEP-2
2025-02-17 15:05:24,527 INFO  ExportHelperExtension.cs: 1136 - Found 23 in Link5.STEP-2
2025-02-17 15:05:24,527 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link5.STEP-2
2025-02-17 15:05:24,557 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-17 15:13:15,452 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-02-17 15:13:15,456 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
